publishedAt,user,comment,likeCount,comment (clean)
2023-04-23T06:22:31Z,Sartono,"Pak ganjar nti kalau mau jd presiden itu tolong jgn sprti nyonya merah ngaku2 Partai orang cilik semua mahal, pajak mahal, petani kesulitan pupuk.. RUU cipta kerja yang bikin sulit para pekerja.. Pokoknya susah dijaman pemerintah ini.... Cari solusi terbaik buat rakyat.. Jgn ikan direbus krupuk direbus.. Hancur indonesia kalau egonya sprti itu pak ganjar",0,pak ganjar nanti kalau mau jadi presiden itu tolong jangan seperti nyonya merah ngaku partai orang cilik semua mahal pajak mahal petani kesulitan pupuk ru cipta kerja yang bikin sulit para pekerja pokoknya susah dijaman pemerintah ini cari solusi terbaik buat rakyat jangan ikan direbus krupuk direbus hancur indonesia kalau egonya seperti itu pak ganjar
2023-04-23T07:02:05Z,Sartono,"@Badawi Al Khatiri kamu mbacanya gak mudeng apa koplok otaknya.. Nti kalau seumpama ganjar presiden jgn yg Kya sekarang jgn sm dgn pendahulunya,,krena skrg apa2 mahal,pajak dll dodol... Pemuja partai mah gak mudeng klau baca..",0,badawi al khatiri kamu mbacanya enggak mudeng apa koplok otaknya nanti kalau seumpama ganjar presiden jangan yang kaya sekarang jangan sama dengan pendahulunya karena sekarang apa apa mahal pajak dulu dodol pemuja partai mah enggak mudeng kalau baca
2023-04-23T06:54:54Z,Badawi Al Khatiri,"Nanti kalo pak ganjar - prabowo dan pdip menang lagi, dibilang nya curang, dibilang nya allah SWT gak adil, nanti ga percaya takdir Allah SWT lagi, kadrun mah sampe kiamat gak akan berubah kelakuan nya.. Kalo gak fitnah, hoax, dan berdoa yg buruk terus. Makanya kalah mulu dari pilpres. Dasar pekaes.. Wkwkwkwk",0,nanti kalo pak ganjar prabowo dan pdip menang lagi dibilang nya curang dibilang nya allah swt enggak adil nanti enggak percaya takdir allah swt lagi kadrun mah sampai kiamat enggak akan berubah kelakuan nya kalo enggak fitnah hoax dan berdoa yang buruk terus makanya kalah mulu dari pilpres dasar pekaes wkwkwkwk
2023-04-23T06:22:27Z,Buzarman Buzarman,"Capres 3 calon , umpama Wkl.<br>1. ANIS vc AHY. <br>2. Probowo vs Khofifah atau Mahfud<br>3. Ganjar vc irik Thohir.  Analisa kami<br>     2 putaran.  Sama kuat.  Untuk <br>DPR RI no 1 Golkar Kursi terbanyak 2024.",1,capres calon umpama wkl anis vc ahy probowo vs khofifah atau mahfud ganjar vc irik thohir analisa kami putaran sama kuat untuk dpr ri no golkar kursi terbanyak 
2023-04-23T06:22:26Z,Raka wanindy pratama,Anies prabowo sudah d undang?,1,anies prabowo sudah di undang
2023-04-23T06:27:54Z,Kungky Muryono,"Kayaknya gak akan berani bro,,, kita tunggu saja biar rakyat bisa mengambil kesimpulan sendiri secara bebas. Rakyat sdh pinter kok.",0,kayaknya enggak akan berani bro kita tunggu saja biar rakyat bisa mengambil kesimpulan sendiri secara bebas rakyat sudah pintar kok
2023-04-23T06:22:19Z,Mia Amelia,pak ganjar yang paling tepat meneruskan perjuangan pak jokowi dan akan lebih maju lagi,3,pak ganjar yang paling tepat meneruskan perjuangan pak jokowi dan akan lebih maju lagi
2023-04-23T06:22:17Z,Agus Widodo,Prestasinya apa...😄😄,1,prestasinya apa 
2023-04-23T06:21:59Z,Ade Wawan,Haram hukumnya bagi saya memilih orang yang suka nonton BF.,1,haram hukumnya bagi saya memilih orang yang suka menonton bf
2023-04-23T07:27:48Z,Ade Wawan,@Badawi Al Khatiri berarti yang memilihnya kurang iman srmua... akhlaknya rusak,0,badawi al khatiri berarti yang memilihnya kurang iman srmua akhlaknya rusak
2023-04-23T06:56:10Z,Badawi Al Khatiri,"Nanti kalo pak ganjar - prabowo dan pdip menang lagi, dibilang nya curang, dibilang nya allah SWT gak adil, nanti ga percaya takdir Allah SWT lagi, kadrun mah sampe kiamat gak akan berubah kelakuan nya.. Kalo gak fitnah, hoax, dan berdoa yg buruk terus. Makanya kalah mulu dari pilpres. Dasar pekaes.. Wkwkwkwk",0,nanti kalo pak ganjar prabowo dan pdip menang lagi dibilang nya curang dibilang nya allah swt enggak adil nanti enggak percaya takdir allah swt lagi kadrun mah sampai kiamat enggak akan berubah kelakuan nya kalo enggak fitnah hoax dan berdoa yang buruk terus makanya kalah mulu dari pilpres dasar pekaes wkwkwkwk
2023-04-23T06:55:50Z,Badawi Al Khatiri,Kaya lu gak pernah nonton bokep aja... Dasar kadrun munafik... wkwkwkwk,0,kayak lu enggak pernah menonton bokep saja dasar kadrun munafik wkwkwkwk
2023-04-23T06:21:58Z,Franky Antonio Panggabean,Pak Ganjar lanjutkan program presiden Jokowi ya.. Sukses pak Ganjar utk RI 1👍👍👍,0,pak ganjar lanjutkan program presiden jokowi ya sukses pak ganjar untuk ri 
2023-04-23T06:21:53Z,raker pro,Sip,0,sip
2023-04-23T06:21:47Z,Soleh Kurniawan,Saya sebenarnya ga peduli politik.tapi masih sakit hati gara&quot; pildun batal jadi masih berat kalau harus pilih ganjar,2,saya sebenarnya enggak peduli politik tapi masih sakit hati gara pildun batal jadi masih berat kalau harus pilih ganjar
2023-04-23T07:36:55Z,Soleh Kurniawan,@Badawi Al Khatiri koq ga pake nama asli knp,0,badawi al khatiri kok enggak pakai nama asli kenapa
2023-04-23T06:56:24Z,Badawi Al Khatiri,"Nanti kalo pak ganjar - prabowo dan pdip menang lagi, dibilang nya curang, dibilang nya allah SWT gak adil, nanti ga percaya takdir Allah SWT lagi, kadrun mah sampe kiamat gak akan berubah kelakuan nya.. Kalo gak fitnah, hoax, dan berdoa yg buruk terus. Makanya kalah mulu dari pilpres. Dasar pekaes.. Wkwkwkwk",0,nanti kalo pak ganjar prabowo dan pdip menang lagi dibilang nya curang dibilang nya allah swt enggak adil nanti enggak percaya takdir allah swt lagi kadrun mah sampai kiamat enggak akan berubah kelakuan nya kalo enggak fitnah hoax dan berdoa yang buruk terus makanya kalah mulu dari pilpres dasar pekaes wkwkwkwk
2023-04-23T06:23:42Z,dida prabekty,"Sama, tp kadang juga suka kesel liat berita2 israel tntg palestina, dilema juga disatu sisi kadang gua mikir apa yg gabjar lakukan juga ya ada bnrnyajg liat kelakuan israel, tp disatu sisi gua pgn liat pildun...",0,sama tapi kadang juga suka kesel lihat berita israel tentang palestina dilema juga disatu sisi kadang gua mikir apa yang gabjar lakukan juga ya ada bnrnyajg lihat kelakuan israel tapi disatu sisi gua pengin lihat pildun
2023-04-23T06:21:42Z,w6v roblox,Membangun indoneaia dg senyum dan kegembiraan.calon pemimpin penerus tongkat estafet pak jokowi.selamat berjuang pak ganjar doa kami menyertaimu.merdeka,10,membangun indonesia dengan senyum dan kegembiraan calon pemimpin penerus tongkat estafet pak jokowi selamat berjuang pak ganjar doa kami menyertaimu merdeka
2023-04-23T06:21:28Z,leev,"Yg jelas nasionalis dan tulus mengabdi untuk Indonesia cuma Prabowo. Ganjar ternyata hanya petugas partai, gak jauh beda dengan Jokowi.",1,yang jelas nasionalis dan tulus mengabdi untuk indonesia cuma prabowo ganjar ternyata hanya petugas partai enggak jauh beda dengan jokowi
2023-04-23T07:00:36Z,leev,Prabowo belum tentu mau jadi cawapres.,0,prabowo belum tentu mau jadi cawapres
2023-04-23T06:56:44Z,Badawi Al Khatiri,"Nanti kalo pak ganjar - prabowo dan pdip menang lagi, dibilang nya curang, dibilang nya allah SWT gak adil, nanti ga percaya takdir Allah SWT lagi, kadrun mah sampe kiamat gak akan berubah kelakuan nya.. Kalo gak fitnah, hoax, dan berdoa yg buruk terus. Makanya kalah mulu dari pilpres. Dasar pekaes.. Wkwkwkwk",0,nanti kalo pak ganjar prabowo dan pdip menang lagi dibilang nya curang dibilang nya allah swt enggak adil nanti enggak percaya takdir allah swt lagi kadrun mah sampai kiamat enggak akan berubah kelakuan nya kalo enggak fitnah hoax dan berdoa yang buruk terus makanya kalah mulu dari pilpres dasar pekaes wkwkwkwk
2023-04-23T06:24:59Z,dida prabekty,"Ya gua jg berharap sbnrnya prabowo ganjar bisa bersatu biar makin kuat kempemimpinan indonesia, prabowo yg di segani diluar, ganjar yg disenangi masyarakat bawah",1,ya gua juga berharap sbnrnya prabowo ganjar bisa bersatu biar makin kuat kempemimpinan indonesia prabowo yang di segani diluar ganjar yang disenangi masyarakat bawah
2023-04-23T06:21:28Z,Baroes macharo,"Calon ibu negara yg sangat baik tata bahasanya,publik speaking nya bagus banget,udh ngga ragu lagi lah.<br>Mantap kali.......GP selalu di hatiku❤",38,calon ibu negara yang sangat baik tata bahasanya publik speaking nya bagus banget sudah enggak ragu lagi lah mantap kali gp selalu di hatiku
2023-04-23T09:49:35Z,kit,​@bakul sego karena najwa sudah berpengalaman dengerin jawaban wan anies yang muter2 malah jadi ngantuk 😁,0, bakul sego karena najwa sudah berpengalaman mendengarkan jawaban wan anies yang muter malah jadi ngantuk 
2023-04-23T08:44:40Z,BRANDAL LOKAJAYA,"@Moh Hajir Rene Jeporo, TK critani crito nabi&quot;......????? <br><br><i>_______________</i><br><br>NABI SOPO SENG LAHIRE GON JEPORO...?!",0,moh hajir rene jeporo tak critani crito nabi nabi sopo seng lahire gon jeporo
2023-04-23T08:40:51Z,Moh Hajir,@BRANDAL LOKAJAYA hhhhh Lo lah. Gk mudeng Tah.,0,brandal lokajaya h lo lah enggak mudeng teh
2023-04-23T08:31:45Z,BRANDAL LOKAJAYA,@Moh Hajir NABI NDHI SENG LAHIRE GON JEPORO,0,moh hajir nabi ndhi seng lahire gon jeporo
2023-04-23T08:07:46Z,Moh Hajir,@BRANDAL LOKAJAYARene jeporo. TK critani crito nabi &quot;,0,brandal lokajayarene jeporo tak critani crito nabi
2023-04-23T06:21:22Z,inara nara,Siapapun nanti nya yg jd RI 1 merupakan sosok orang yg pro rakyat kecil dan peka dengan permasalahan2 bangsa ..,0,siapapun nanti nya yang jadi ri merupakan sosok orang yang pro rakyat kecil dan peka dengan permasalahan bangsa
2023-04-23T06:21:19Z,suryadi irawan,Presiden yang petugas Partai.....,0,presiden yang petugas partai
2023-04-24T04:47:54Z,Badawi Al Khatiri,"@suryadi irawan tuh liat cocot nya kadrun yaman, dari dlu ga berubah-ubah. Kalo ga fitnah, hoax, doa yg buruk buat lawan, teriak curang, teriak dizalimi, dan ga percaya takdir Alloh SWT... Wkwkwkwkwk... Mau sampe kiamat jg ga bakal menang Pilpres kalo ga berubah-ubah kelakuan kalian... Cuakkss",1,suryadi irawan tuh lihat cocot nya kadrun yaman dari dulu enggak berubah ubah kalo enggak fitnah hoax doa yang buruk buat lawan teriak curang teriak dizalimi dan enggak percaya takdir allah swt wkwkwkwkwk mau sampai kiamat juga enggak bakal menang pilpres kalo enggak berubah ubah kelakuan kalian cuakks
2023-04-24T00:58:27Z,suryadi irawan,@Badawi Al Khatiri kemenangan Sebelumnya menghasilkan kematian 500 an petugas KPPS . Tanpa penyelidikan yang jelas. Nalar loe nggak nyampe Bong….,0,badawi al khatiri kemenangan sebelumnya menghasilkan kematian an petugas kpps tanpa penyelidikan yang jelas nalar lo enggak sampai bong
2023-04-23T06:57:17Z,Badawi Al Khatiri,"Nanti kalo pak ganjar - prabowo dan pdip menang lagi, dibilang nya curang, dibilang nya allah SWT gak adil, nanti ga percaya takdir Allah SWT lagi, kadrun mah sampe kiamat gak akan berubah kelakuan nya.. Kalo gak fitnah, hoax, dan berdoa yg buruk terus. Makanya kalah mulu dari pilpres. Dasar pekaes.. Wkwkwkwk",0,nanti kalo pak ganjar prabowo dan pdip menang lagi dibilang nya curang dibilang nya allah swt enggak adil nanti enggak percaya takdir allah swt lagi kadrun mah sampai kiamat enggak akan berubah kelakuan nya kalo enggak fitnah hoax dan berdoa yang buruk terus makanya kalah mulu dari pilpres dasar pekaes wkwkwkwk
2023-04-23T06:21:18Z,Arif Setyawan,Smoga ttp istoqomah dan tidak ketularan sistem penggunaan APBD yg serba kelebihan bayar ya pak tugiman.... Kayak calon sbelah 🤣🤣😂,1,semoga tetap istoqomah dan tidak ketularan sistem penggunaan apbd yang serba kelebihan bayar ya pak tugiman kayak calon sebelah 
2023-04-23T06:21:18Z,Teguh Supriyadi Bojonegoro,"Jika kita bandingkan Pidato pencalonan Ganjar dan Anis nampak perbedaan yang mencolok, pidatovGanjar visioner dan terarah sementara pidato Anis banyak berolah kata mengambang dan  belum jelas arahnya.",2,jika kita bandingkan pidato pencalonan ganjar dan anis menampak perbedaan yang mencolok pidatovganjar visioner dan terarah sementara pidato anis banyak berolah kata mengambang dan belum jelas arahnya
2023-04-23T06:57:33Z,Badawi Al Khatiri,Smart,0,smart
2023-04-23T06:21:17Z,Egs,"Sejauh ini walau secara pribadi Pak Ganjar saya pribadi suka, tinggal nunggu Wapres nya saja mudah2n tidak mengecewakan dan tdk menurunkan elektabilitas beliau.",8,sejauh ini walau secara pribadi pak ganjar saya pribadi suka tinggal menunggu wapres nya saja mudah mudahan tidak mengecewakan dan tidak menurunkan elektabilitas beliau
2023-04-23T06:21:12Z,Badawi Al Khatiri,Ganjar prabowo. Menang telak,0,ganjar prabowo menang telak
2023-04-23T06:21:08Z,Made Ngurah,Ganjar- sandi mantap RI 1,0,ganjar sandi mantap ri 
2023-04-23T06:21:08Z,Aleyshaa•`,Sepenuhnya kami mendukung pak . Ganjar Pranowo 👍🇮🇩💪❤,112,sepenuhnya kami mendukung pak ganjar pranowo 
2023-04-24T00:50:28Z,Simple Logic / logika Sederhana -💡,"Anies Baswedan...<br><br>Pengusungnya sangat bisa di lihat siapa dan bagaimana.<br>Yup..<br>Salah satunya adalah kelompok organisasi habib Rizieq.<br>Kita tahu bagaimana sepak terjangnya, kita tahu bagaimana Anies Baswedan berhubungan erat dengan mereka.<br>....<br>Tentu fakta publik bahkan fakta Cyber scurity memiliki bukti kongkrit.<br>Ya.. bukti nyata bahwa FPI ini mendukung kelompok teroris ISIS, yang bahkan anda bisa melihat info lengkap salah satunya di YouTube.<br>       Kita semua tahu bagaimana dzolimnya kelompok organisasi ISIS ini yang mengatasnamakan agama.<br>Mereka memberontak pemerintahan Filipina, memporak-porandakan Timur Tengah.<br>        Berapa banyak anak anak yang seharusnya belajar malah tewas karenanya.<br>Berapa banyak remaja mati di jalanan.<br>Berapa banyak tulang punggung keluarga tewas di reruntuhan.<br>Berapa banyak manusia kelaparan karena tindakan mereka, bahkan menjadi yatim-piatu.<br>      Lalu orang yang mengaku ulama mulia habib Rizieq ini membawa ajaran ISIS ke dalam negara kesatuan republik Indonesia.<br>...<br>Menimbulkan intoleransi tinggi, terjadinya perpecahan di lingkungan masyarakat.<br>Mencaci maki dalam perbedaan yang di bungkus kebenaran, merasa paling benar dengan olok olok jihad.<br>Menyakiti sesama muslim...<br>     Bersyukur kalian masih makan minum di Indonesia.<br><br><a href=""http://www.youtube.com/results?search_query=%23apaan"">#apaan</a><br><a href=""http://www.youtube.com/results?search_query=%23bagaimana_negri_ini"">#bagaimana_negri_ini</a>",0,anies baswedan pengusungnya sangat bisa di lihat siapa dan bagaimana ya salah satunya adalah kelompok organisasi habib rizieq kita tahu bagaimana sepak terjangnya kita tahu bagaimana anies baswedan berhubungan erat dengan mereka tentu fakta publik bahkan fakta cyber scurity memiliki bukti kongkrit ya bukti nyata bahwa fpi ini mendukung kelompok teroris isis yang bahkan anda bisa melihat info lengkap salah satunya di youtube kita semua tahu bagaimana dzolimnya kelompok organisasi isis ini yang mengatasnamakan agama mereka memberontak pemerintahan filipina memporak porandakan timur tengah berapa banyak anak anak yang seharusnya belajar malah tewas karenanya berapa banyak remaja mati di jalanan berapa banyak tulang punggung keluarga tewas di reruntuhan berapa banyak manusia kelaparan karena tindakan mereka bahkan menjadi yatim piatu lalu orang yang mengaku ulama mulia habib rizieq ini membawa ajaran isis ke dalam negara kesatuan republik indonesia menimbulkan intoleransi tinggi terjadinya perpecahan di lingkungan masyarakat mencaci maki dalam perbedaan yang di bungkus kebenaran merasa paling benar dengan olok olok jihad menyakiti sesama muslim bersyukur kalian masih makan minum di indonesia apaan bagaimana negri ini
2023-04-23T12:00:36Z,abdulmunibb,"KERRENNN MAS GANJAR SANGAT RASIONAL  JAWABANNYA,,,, # COBA KALAU ANIS..., PASTI JAWABNYA TIDAK NYAMBUNG DAN MUTER2....!!!!!",0,kerren mas ganjar sangat rasional jawabannya coba kalau anis pasti jawabnya tidak menyambung dan muter 
2023-04-23T08:50:33Z,Wangsa reja,Amiiin.boleh suka sama orang yg penting jangan jelekin orang lain.,0,amin boleh suka sama orang yang penting jangan menjelekkan orang lain
2023-04-23T08:19:04Z,OBAT PERTANIAN,Tunjukan ketika partai merah itu mesejahterakan rakyat Jagan sampai mau tunduk sama partai banteng kalau pak Ganjar bisa itu banyak yang pilih tapi kalau GX saya GX akan pilih dengan orang sebagai boneka partai,3,tunjukkan ketika partai merah itu mesejahterakan rakyat jagan sampai mau tunduk sama partai banteng kalau pak ganjar bisa itu banyak yang pilih tapi kalau enggak saya enggak akan pilih dengan orang sebagai boneka partai
2023-04-23T07:11:11Z,Ali Irfan,Siap mendukung pak ganjar pranowo❤❤,3,siap mendukung pak ganjar pranowo
2023-04-23T06:21:04Z,Husein Ahmad,Cuma dinegara ini para ketum partai dn partainya kalah sama lembaga survey masa survey yg menentukan capres dn cawapres ...apa yg diusung survey seakan akan partai ngikut aja...,0,cuma dinegara ini para ketum partai dan partainya kalah sama lembaga survey masa survey yang menentukan capres dan cawapres apa yang diusung survey seakan akan partai ngikut saja
2023-04-23T06:20:59Z,TENTANG HEWAN,Semangat berjuang Pak Ganjar dan terus ciptakan Gagasan dan kerja kerja terbaik untuk Masyarakat Indonesia 👌💪,19,semangat berjuang pak ganjar dan terus ciptakan gagasan dan kerja kerja terbaik untuk masyarakat indonesia 
2023-04-23T06:20:57Z,Subhan,Mas Ganjar presiden 2024,1,mas ganjar presiden 
2023-04-23T06:20:54Z,zholl sae,Aku si ogah dukung wong iki,1,aku sih ogah dukung wong iki
2023-04-23T06:20:49Z,Nurdin Nainggolan,Pak Ganjar bisa menjawab semua pertanyaan mbak Najwa dengang tepat dan tanpa menyinggung perasaan orang lain.  Saya dan keluarga besar siap mendukung pak Ganjar dalam Pilpres nanti.,26,pak ganjar bisa menjawab semua pertanyaan mbak najwa dengang tepat dan tanpa menyinggung perasaan orang lain saya dan keluarga besar siap mendukung pak ganjar dalam pilpres nanti
2023-04-23T06:58:16Z,Badawi Al Khatiri,Smart...,0,smart
2023-04-23T06:20:48Z,Khaeruldin Surohman,Baik sih<br>Cuman sayang hanya jadi BONEKA PARTAI.<br>Wong dia cuman jadi petugas partai.<br>Seandainya dia DILUAR banteng......mungkin......akh.....tapi sudah lah.....nasi sudah menjadi bubur.<br>Mudah2an ga menang biar negara ini aman dari serudukan Banteng yg selalu haus jabatan dan kekacauan.<br>Lebih baik GOLPUT dari pada memilih yg akhirnya kebawa2 DOSA.,1,baik sihcuman sayang hanya jadi boneka partai wong dia cuman jadi petugas partai seandainya dia diluar banteng mungkin akh tapi sudah lah nasi sudah menjadi bubur mudah mudahan enggak menang biar negara ini aman dari serudukan banteng yang selalu haus jabatan dan kekacauan lebih baik golput dari pada memilih yang akhirnya kebawa dosa
2023-04-23T06:58:31Z,Badawi Al Khatiri,"Nanti kalo pak ganjar - prabowo dan pdip menang lagi, dibilang nya curang, dibilang nya allah SWT gak adil, nanti ga percaya takdir Allah SWT lagi, kadrun mah sampe kiamat gak akan berubah kelakuan nya.. Kalo gak fitnah, hoax, dan berdoa yg buruk terus. Makanya kalah mulu dari pilpres. Dasar pekaes.. Wkwkwkwk",0,nanti kalo pak ganjar prabowo dan pdip menang lagi dibilang nya curang dibilang nya allah swt enggak adil nanti enggak percaya takdir allah swt lagi kadrun mah sampai kiamat enggak akan berubah kelakuan nya kalo enggak fitnah hoax dan berdoa yang buruk terus makanya kalah mulu dari pilpres dasar pekaes wkwkwkwk
2023-04-23T06:46:32Z,Alexander Tan,Yups jangan biarkan megawati jadi presiden ke 4 kali nya wkwk,0,yups jangan biarkan megawati jadi presiden ke kali nya wkwk
2023-04-23T06:28:56Z,dida prabekty,"Di negara yg demokrasi udh modern pasti yg jadi pemimpin ya petugas partai bro, g da yg ketua umum partai jdi presiden, di inggris juga petugas partai, di negara2 eropa hampir semua yg jdi presiden petugas partai... di amerika jg gitu, si obama jadi presiden ya petugas partai, donald trump ya petugas partai,",0,di negara yang demokrasi sudah modern pasti yang jadi pemimpin ya petugas partai bro enggak dah yang ketua umum partai jadi presiden di inggris juga petugas partai di negara eropa hampir semua yang jadi presiden petugas partai di amerika juga begitu sih obama jadi presiden ya petugas partai donald trump ya petugas partai
